48,1,1,13,48,Bran Stark,So he was lying?,"['Eddard Stark', 'Robb Stark', 'Theon Greyjoy', 'Jon Snow']"
49,1,1,13,49,Eddard Stark,A madman sees what he sees,"['Robb Stark', 'Theon Greyjoy', 'Bran Stark', 'Jon Snow']"
50,1,1,14,50,Jon Snow,What is it?,"['Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
51,1,1,14,51,Theon Greyjoy,Mountain lion?,"['Jon Snow', 'Eddard Stark', 'Bran Stark', 'Robb Stark']"
52,1,1,14,52,Eddard Stark,There are no mountain lions in these woods,"['Jon Snow', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
53,1,1,14,53,Theon Greyjoy,It's a freak,"['Jon Snow', 'Eddard Stark', 'Bran Stark', 'Robb Stark']"
54,1,1,14,54,Eddard Stark,It's a direwolf,"['Jon Snow', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
55,1,1,14,55,Eddard Stark,Tough old beast,"['Jon Snow', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
56,1,1,14,56,Robb Stark,There are no direwolves south of the Wall,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark']"
57,1,1,14,57,Jon Snow,Now there are five,"['Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
58,1,1,14,58,Jon Snow,You want to hold it?,"['Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
59,1,1,14,59,Bran Stark,Where will they go? Their mother's dead,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Robb Stark']"
60,1,1,14,60,Rodrik Cassel,They don't belong down here,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
61,1,1,14,61,Eddard Stark,Better a quick death They won't last without their mother,"['Jon Snow', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
62,1,1,14,62,Theon Greyjoy,Right Give it here,"['Jon Snow', 'Eddard Stark', 'Bran Stark', 'Robb Stark']"
63,1,1,14,63,Robb Stark,Put away your blade,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark']"
64,1,1,14,64,Theon Greyjoy,"I take orders from your father, not you","['Jon Snow', 'Eddard Stark', 'Bran Stark', 'Robb Stark']"
65,1,1,14,65,Bran Stark,"Please, father","['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Robb Stark']"
66,1,1,14,66,Eddard Stark,"I'm sorry, Bran","['Jon Snow', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
67,1,1,14,67,Jon Snow,Lord Stark? There are five pups One for each of the Stark children The direwolf is the sigil of your House They were meant to have them,"['Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
68,1,1,14,68,Eddard Stark,"You will train them yourselves You will feed them yourselves And if they die, you will bury them yourselves","['Jon Snow', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
69,1,1,14,69,Bran Stark,What about you?,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Robb Stark']"
70,1,1,14,70,Jon Snow,I'm not a Stark Get on,"['Eddard Stark', 'Theon Greyjoy', 'Bran Stark', 'Robb Stark']"
71,1,1,14,71,Robb Stark,What is it?,"['Jon Snow', 'Eddard Stark', 'Theon Greyjoy', 'Bran Stark']"
72,1,1,14,72,Theon Greyjoy,"The runt of the litter That one's yours, Snow","['Jon Snow', 'Eddard Stark', 'Bran Stark', 'Robb Stark']"
73,1,1,15,73,Jaime Lannister,"As your brother, I feel it's my duty to warn you You worry too much It's starting to show",['Cersei Lannister']
74,1,1,15,74,Cersei Lannister,"And you never worry about anything When we were seven, you jumped off the cliffs as Casterly Rock One hundred foot drop into the water And you were never afraid",['Jaime Lannister']
75,1,1,15,75,Jaime Lannister,There was nothing to be afraid of until you told father We're Lannisters Lannisters don't act like fools,['Cersei Lannister']
76,1,1,15,76,Cersei Lannister,What if Jon Arryn told someone?,['Jaime Lannister']
77,1,1,15,77,Jaime Lannister,But who would he tell?,['Cersei Lannister']
78,1,1,15,78,Cersei Lannister,My husband,['Jaime Lannister']
79,1,1,15,79,Jaime Lannister,"If he told the king, both our heads would be skewered on the city gates by now Whatever Jon Arryn knew or didn't know, it died with him And Robert will choose a new Hand of the king, someone to do his job while he's off fucking boars and hunting whores Or is it the other way around? And life will go on",['Cersei Lannister']
80,1,1,15,80,Cersei Lannister,You should be the Hand of the king,['Jaime Lannister']
81,1,1,15,81,Jaime Lannister,"That's an honor I can do without Their days are too long, their lives are too short",['Cersei Lannister']
82,1,1,16,82,Catelyn Stark,All these years and I still feel like an outsider when I come here,['Eddard Stark']
83,1,1,16,83,Eddard Stark,You have five northern children You're not an outsider,['Catelyn Stark']
84,1,1,16,84,Catelyn Stark,I wonder if the old gods agree,['Eddard Stark']
85,1,1,16,85,Eddard Stark,It's your gods with all the rules,['Catelyn Stark']
86,1,1,16,86,Catelyn Stark,"I am so sorry, my love",['Eddard Stark']
87,1,1,16,87,Eddard Stark,Tell me,['Catelyn Stark']
88,1,1,16,88,Catelyn Stark,There was a raven from Kings Landing Jon Arryn is dead A fever took him I know he was like a father to you,['Eddard Stark']
89,1,1,16,89,Eddard Stark,Your sister The boy,['Catelyn Stark']
90,1,1,16,90,Catelyn Stark,They both have their health Gods be good The raven brought more news The king rides for Winterfell With the queen and all the rest of them,['Eddard Stark']
91,1,1,16,91,Eddard Stark,"He's coming this far North, there's only one thing he's after",['Catelyn Stark']
92,1,1,16,92,Catelyn Stark,"You can always say no, Ned",['Eddard Stark']
94,1,1,17,94,Maester Luwin,I'm told he drinks all night,['Catelyn Stark']
96,1,1,17,96,Maester Luwin,We've brought up eight barrels of ale from the cellar Perhaps we'll find out,['Catelyn Stark']
98,1,1,18,98,Jon Snow,Why's your mother so dead-set on us getting pretty for the king?,"['Robb Stark', 'Theon Greyjoy']"
99,1,1,18,99,Theon Greyjoy,"It's for the queen, I bet I hear she","['Robb Stark', 'Jon Snow']"
100,1,1,18,100,Robb Stark,I hear the prince is a right royal prick,"['Theon Greyjoy', 'Jon Snow']"
101,1,1,18,101,Theon Greyjoy,Think of all those southern girls he gets to stab with his right royal prick,"['Robb Stark', 'Jon Snow']"
102,1,1,18,102,Robb Stark,"Go on, Tommy, shave him good He's never met a girl he likes better than his own hair","['Theon Greyjoy', 'Jon Snow']"
103,1,1,19,103,Catelyn Stark,"Gods, but they grow fast Brandon","['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
104,1,1,19,104,Bran Stark,I saw the king! He's got hundreds of people,"['Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
105,1,1,19,105,Catelyn Stark,How many times have I told you No climbing,"['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
106,1,1,19,106,Bran Stark,But he's coming right now! Down our road,"['Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
107,1,1,19,107,Catelyn Stark,I want you to promise me No more climbing,"['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
108,1,1,19,108,Bran Stark,I promise,"['Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
109,1,1,19,109,Catelyn Stark,D'you know what?,"['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
110,1,1,19,110,Bran Stark,What?,"['Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
111,1,1,19,111,Catelyn Stark,You always look at your feet before you lie Run and find your father Tell him the king is close,"['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
112,1,1,19,112,Catelyn Stark,"Where's Arya? Sansa, where's your sister?","['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
113,1,1,19,113,Eddard Stark,"Hey,, hey, hey, hey What are you doing with that on?","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
114,1,1,19,114,Arya Stark,Move,"['Bran Stark', 'Catelyn Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
115,1,1,19,115,Eddard Stark,Your Grace,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
116,1,1,19,116,Robert Baratheon,You've got fat,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
117,1,1,19,117,Robert Baratheon,Cat,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
118,1,1,19,118,Catelyn Stark,Your Grace,"['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
119,1,1,19,119,Robert Baratheon,Nine years Why haven't I seen you? Where the hell have you been?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
120,1,1,19,120,Eddard Stark,"Guarding the North for you, Your Grace Winterfell is yours","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
121,1,1,19,121,Arya Stark,Where's the Imp?,"['Bran Stark', 'Catelyn Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
122,1,1,19,122,Sansa Stark,Will you shut up?,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
123,1,1,19,123,Robert Baratheon,"Who have we here? You must be Robb My, you're a pretty one Your name is?","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
124,1,1,19,124,Arya Stark,Arya,"['Bran Stark', 'Catelyn Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
125,1,1,19,125,Robert Baratheon,Ooh Show us your muscles You'll be a soldier,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
126,1,1,19,126,Arya Stark,That's Jaime Lannister The queen's twin brother,"['Bran Stark', 'Catelyn Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
127,1,1,19,127,Sansa Stark,Would you please shut up,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
128,1,1,19,128,Eddard Stark,My queen,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
129,1,1,19,129,Catelyn Stark,My queen,"['Bran Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
130,1,1,19,130,Robert Baratheon,Take me to your crypt I want to pay my respects,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
131,1,1,19,131,Cersei Lannister,"We've been riding for a month, my love Surely the dead can wait","['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Jaime Lannister']"
132,1,1,19,132,Robert Baratheon,Ned,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
133,1,1,19,133,Arya Stark,Where's the Imp?,"['Bran Stark', 'Catelyn Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Cersei Lannister', 'Jaime Lannister']"
134,1,1,19,134,Cersei Lannister,Where is our brother? Go find the little beast,"['Bran Stark', 'Catelyn Stark', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Hodor', 'Jaime Lannister']"
136,1,1,20,136,Robert Baratheon,"One minute he was fine, and then Burned right through him, whatever it was I loved that man",['Eddard Stark']
138,1,1,20,138,Robert Baratheon,"He never had to teach you much, but me You remember me at 16? All I wanted to do was crack skulls and fuck girls He showed me what was what",['Eddard Stark']
140,1,1,20,140,Robert Baratheon,"Don't look at me like that Not his fault I didn't listen I need you, Ned Down at Kings Landing Not up here, where you're no damn use to anybody Lord Eddard Stark, I would name you the Hand of the king",['Eddard Stark']
142,1,1,20,142,Robert Baratheon,"I'm not trying to honor you I'm trying to get you to run my kingdom while I eat, drink, and whore my way to an early grave Damn it, Ned, stand up You helped me win the Iron Throne, now help me keep the damn thing We were meant to rule together If your sister had lived, we would have been bound by blood Well, it's not too late I have a son, you have a daughter We'll join our Houses",['Eddard Stark']
143,1,1,21,143,Tyrion Lannister,Mmh It is true what they say about the Northern girls,['Jaime Lannister']
144,1,1,21,144,Ros,Did you hear the king's in Winterfell?,"['Jaime Lannister', 'Tyrion Lannister']"
145,1,1,21,145,Tyrion Lannister,I did hear something about that,['Jaime Lannister']
146,1,1,21,146,Ros,And the queen And her twin brother They say that he is the most handsome man in the Seven Kingdoms,"['Jaime Lannister', 'Tyrion Lannister']"
147,1,1,21,147,Tyrion Lannister,And the other brother?,['Jaime Lannister']
148,1,1,21,148,Ros,The queen has two brothers?,"['Jaime Lannister', 'Tyrion Lannister']"
149,1,1,21,149,Tyrion Lannister,There's the pretty one And there's the clever one,['Jaime Lannister']
150,1,1,21,150,Ros,I hear they call him the Imp,"['Jaime Lannister', 'Tyrion Lannister']"
151,1,1,21,151,Tyrion Lannister,I hear he hates that nickname,['Jaime Lannister']
152,1,1,21,152,Ros,Oh? I hear he's more than earned it I hear he's a drunken little lecher into all manner of perversions,"['Jaime Lannister', 'Tyrion Lannister']"
153,1,1,21,153,Tyrion Lannister,Clever girl,['Jaime Lannister']
154,1,1,21,154,Ros,"We've been expecting you, Lord Tyrion","['Jaime Lannister', 'Tyrion Lannister']"
155,1,1,21,155,Tyrion Lannister,Have you?,['Jaime Lannister']
156,1,1,21,156,Tyrion Lannister,The gods gave me one blessing,['Jaime Lannister']
157,1,1,21,157,Jaime Lannister,Don't get up,['Tyrion Lannister']
158,1,1,21,158,Tyrion Lannister,"Should I explain to you the meaning of a closed door in a whorehouse, brother?",['Jaime Lannister']
159,1,1,21,159,Jaime Lannister,"You've much to teach me, no doubt But our sister craves your attention",['Tyrion Lannister']
160,1,1,21,160,Tyrion Lannister,"She has odd cravings, our sister",['Jaime Lannister']
161,1,1,21,161,Jaime Lannister,"A family trait Now, the Starks are feasting us at sundown Don't leave me alone with these people",['Tyrion Lannister']
162,1,1,21,162,Tyrion Lannister,"I'm sorry, I've begun the feast a bit early And this is the first of many courses",['Jaime Lannister']
163,1,1,21,163,Jaime Lannister,"I thought you might say that But since we're short on time, Come on, girls See you at sundown",['Tyrion Lannister']
164,1,1,22,164,Robert Baratheon,Did you have to bury her in a place like this? She should be on a hill somewhere with the sun and the clouds above her,['Eddard Stark']
166,1,1,22,166,Robert Baratheon,She belonged with me,['Eddard Stark']
167,1,1,22,167,Robert Baratheon,"In my dreams, I kill him every night",['Eddard Stark']
169,1,1,22,169,Robert Baratheon,Not all of them,['Eddard Stark']
170,1,1,23,170,Viserys Targaryen,Daenerys,['Daenerys Targaryen']
171,1,1,23,171,Viserys Targaryen,Daenerys! There's our bride to be! Look – a gift from Illyrio Touch it Come on Feel the fabric Mmmm Isn't he a gracious host?,['Daenerys Targaryen']
173,1,1,23,173,Viserys Targaryen,"Illyrio is no fool He knows I won't forget my friends when I come into my throne You still slouch Let me see You have a woman's body now I need you to be perfect today Can you do that for me? You don't want to wake the dragon, do you?",['Daenerys Targaryen']
175,1,1,23,175,Viserys Targaryen,"When they write the history of my reign, sweet sister, they will say it began today",['Daenerys Targaryen']
177,1,1,24,177,Viserys Targaryen,Where is he?,['Daenerys Targaryen']
178,1,1,24,178,Illyrio Mopatis,The Dothraki are not known for their punctuality,['Daenerys Targaryen']
179,1,1,24,179,Illyrio Mopatis,"May I present my honored guests? Viserys of House Targaryen, the third of his name The rightful King of the Andals and the First Men And his sister, Daenerys, of the House Targaryen",['Daenerys Targaryen']
180,1,1,24,180,Viserys Targaryen,"Do you see how long his hair is? When Dothraki are defeated in combat, they cut off their braid so the whole world can see their shame Khal Drogo has never been defeated He's a savage, of course, but he's one of the finest killers alive And you will be his queen",['Daenerys Targaryen']
181,1,1,24,181,Illyrio Mopatis,"Come forward, my dear",['Daenerys Targaryen']
182,1,1,24,182,Viserys Targaryen,Where's he going?,['Daenerys Targaryen']
183,1,1,24,183,Illyrio Mopatis,The ceremony is over,['Daenerys Targaryen']
184,1,1,24,184,Viserys Targaryen,But he didn't say anything Did he like her?,['Daenerys Targaryen']
185,1,1,24,185,Illyrio Mopatis,"Trust me, Your Grace If he didn't like her, we'd know",['Daenerys Targaryen']
186,1,1,25,186,Illyrio Mopatis,It won't be long now Soon you will cross the Narrow Sea and take back your father's throne The people drink secret toasts to your health They cry out for their true king,['Daenerys Targaryen']
187,1,1,25,187,Viserys Targaryen,When will they be married?,['Daenerys Targaryen']
188,1,1,25,188,Illyrio Mopatis,Soon The Dothraki never stay still for long,['Daenerys Targaryen']
189,1,1,25,189,Viserys Targaryen,Is it true they lie with their horses?,['Daenerys Targaryen']
190,1,1,25,190,Illyrio Mopatis,I wouldn't ask Khal Drogo,['Daenerys Targaryen']
191,1,1,25,191,Viserys Targaryen,Do you take me for a fool?,['Daenerys Targaryen']
192,1,1,25,192,Illyrio Mopatis,I take you for a king Kings lack the caution of common men My apologies if I've given offense,['Daenerys Targaryen']
